time;Channel_01;Channel_02;Channel_03;Channel_04;Channel_05;Channel_06;Channel_07;Channel_08;Channel_09;Channel_10;Channel_11;Channel_12;Channel_13;Channel_14;Channel_15;Channel_16;Channel_17;Channel_18;Channel_19;Channel_20;Channel_21;Channel_22;Channel_23;Channel_24;empty_spacer;Channel_26;Channel_27;Channel_28;Channel_29;zero_JT;one_JT;two_JT;three_JT;four_JT;five_JT;Channel_36;Channel_37;Channel_38;Channel_39;Channel_40;Channel_41;Channel_42;Channel_43;Channel_44;Channel_45;Channel_46;Channel_47;Channel_48;R_VastLat;R_RectFem;R_VastMed;R_BicepFem;R_SemiT;L_MedGastroc;L_LatQuad;L_LatGastroc;L_GlutMed;L_RectFem;R_MedGastroc;R_RectFem_2;L_SemiT;R_BicepsFem;R_LGastroc;R_VL
0,378;0,1945525873452425;0,019073837029282004;0,8812085725367069;-0,8659494109451771;0,32425427343696356;0,5302510689944029;0,026703346520662308;0,04196237132418901;0,7057297974824905;-0,09536883444525301;0,011444324627518654;-0,13351638335734606;-0,27084758039563894;0,5149920471012592;0,8049134165048599;-0,6828411016613245;0,057221390306949615;-0,32425415702164173;11,84481605887413;-0,5760280415415764;-55,26435971260071;-18,902115523815155;-49,336233735084534;1,9493401050567627;-1,4425116777420044;-1,6384375095367432;-1,6692607402801514;-1,6648355722427368;-1,6044098138809204;-1,6392004489898682;-1,6572060585021973;-1,6511024236679077;-0,08491645753383636;-0,13542382419109344;-0,03349355608224869;-0,03517204523086548;-0,024032961577177048;0,05226214975118637;0,10139620304107666;-0,029373617842793465;-0,21187151968479156;0,1276417225599289;-0,08979934453964233;-0,0634012371301651;-0,024643320590257645;-0,04234378784894943;-0,07530327141284943;-0,060959793627262115;-1,1300069093704224;-1,158541202545166;-1,154116153717041;-1,238803744316101;-1,1275653839111328;-1,1504539251327515;-1,157473087310791;-1,243076205253601;-2,055314064025879;-2,109178304672241;-2,1326770782470703;-2,116807699203491;-2,071336030960083;-2,112535238265991;-2,1378653049468994;-2,1294727325439453
0,379;0,24032965302467346;-0,05722127389162779;0,8049134165048599;-0,8812084794044495;0,28610669542104006;0,40817889384925365;0,08773943991400301;-0,08010980673134327;0,6294346880167723;-0,14877539360895753;0,1640345435589552;-0,11062785051763058;-0,06485078483819962;0,4539559595286846;0,8506905287504196;-0,6141755729913712;0,034332857467234135;-0,28610662557184696;11,86007484793663;-0,5989165510982275;-55,24147152900696;-18,665598332881927;-49,649038910865784;2,216373011469841;-1,4448004961013794;-1,6390478610992432;-1,6698710918426514;-1,6662088632583618;-1,606088399887085;-1,6407263278961182;-1,6587319374084473;-1,6532387733459473;-0,08232242614030838;-0,13801784813404083;-0,02998397871851921;-0,032425422221422195;-0,024032961577177048;0,05058365687727928;0,10170137882232666;-0,032425422221422195;-0,21202410757541656;0,1268787682056427;-0,08445868641138077;-0,06218051537871361;-0,02357519045472145;-0,04127565398812294;-0,07560845464468002;-0,06157015264034271;-1,1290913820266724;-1,157625675201416;-1,153810977935791;-1,240024447441101;-1,1280231475830078;-1,1512168645858765;-1,158541202545166;-1,243839144706726;-2,056534767150879;-2,110856771469116;-2,1355764865875244;-2,1204700469970703;-2,072709321975708;-2,112993001937866;-2,1389334201812744;-2,1297779083251953
0,38;0,3089952515438199;-0,019073719158768654;0,8583200164139271;-0,7896543480455875;0,2250706311315298;0,43106740340590477;0,08773943991400301;0,011444324627518654;0,6446937099099159;-0,14114589430391788;0,06485090125352144;-0,10299833957105875;-0,2632180694490671;0,5149920471012592;0,8049134165048599;-0,6752116605639458;-0,10299833957105875;-0,24795904755592346;12,104219198226929;-0,7667657919228077;-55,294883251190186;-18,56641322374344;-49,710074067115784;2,1400781348347664;-1,4454108476638794;-1,6405737400054932;-1,6710917949676514;-1,6659036874771118;-1,60654616355896;-1,6411840915679932;-1,6594948768615723;-1,6527810096740723;-0,08400091528892517;-0,13572899997234344;-0,02876325696706772;-0,032578013837337494;-0,02510109171271324;0,04936293512582779;0,10032806545495987;-0,031052110716700554;-0,21065080165863037;0,1279468983411789;-0,08873121440410614;-0,06004425138235092;-0,02189669758081436;-0,038681622594594955;-0,07408255338668823;-0,05912870913743973;-1,1300069093704224;-1,157015323638916;-1,153048038482666;-1,239108920097351;-1,1274127960205078;-1,1501487493515015;-1,157015323638916;-1,243686556816101;-2,056534767150879;-2,109025716781616;-2,1342031955718994;-2,1181812286376953;-2,073014497756958;-2,113145589828491;-2,1389334201812744;-2,1303882598876953
0,381;0,2250706311315298;-0,10299833957105875;0,8049134165048599;-0,8888379670679569;0,17166405450552702;0,4539559595286846;0,2479591639712453;-0,06485078483819962;0,6446937099099159;-0,12588687241077423;0,24032965302467346;-0,13351638335734606;-0,13351638335734606;0,4615854471921921;0,789654441177845;-0,6675821729004383;-0,003814697265625;-0,29373608995229006;12,142367660999298;-0,7820248603820801;-55,363547801971436;-18,42145472764969;-49,81689155101776;2,208743244409561;-1,4460211992263794;-1,6404211521148682;-1,6718547344207764;-1,6677347421646118;-1,60776686668396;-1,6425573825836182;-1,6601052284240723;-1,6536965370178223;-0,08339055627584457;-0,13313496112823486;-0,028915848582983017;-0,034103915095329285;-0,02555886283516884;0,04905775561928749;0,10185396671295166;-0,028915848582983017;-0,21156634390354156;0,1280994862318039;-0,09086747467517853;-0,0637064203619957;-0,024643320590257645;-0,04127565398812294;-0,07530327141284943;-0,05989166349172592;-1,1272602081298828;-1,156404972076416;-1,152285099029541;-1,2381932735443115;-1,1275653839111328;-1,1509116888046265;-1,157625675201416;-1,243991732597351;-2,058518409729004;-2,112382650375366;-2,1369497776031494;-2,1206226348876953;-2,074540376663208;-2,114671468734741;-2,1401541233062744;-2,1322193145751953
0,382;0,2555886749178171;0,034332857467234135;0,8659495040774345;-0,7591363042593002;0,13351649977266788;0,4539559595286846;-0,011444208212196827;0,057221390306949615;0,7438773289322853;0,034332857467234135;0,07248041220009327;-0,02670323010534048;-0,28610662557184696;0,5073625594377518;0,7591363973915577;-0,5302509292960167;-0,05722127389162779;-0,28610662557184696;12,035553902387619;-0,9193560108542442;-55,500876903533936;-18,21545660495758;-49,93896484375;2,3384451866149902;-1,4469367265701294;-1,6408789157867432;-1,6720073223114014;-1,6688029766082764;-1,60837721824646;-1,6425573825836182;-1,6613260507583618;-1,6561379432678223;-0,08232242614030838;-0,13542382419109344;-0,030441749840974808;-0,035782407969236374;-0,027542535215616226;0,05271992087364197;0,10048066079616547;-0,0319676510989666;-0,20973525941371918;0,1252002716064453;-0,08583199977874756;-0,061112385243177414;-0,022964829578995705;-0,040512703359127045;-0,07469291239976883;-0,06019684299826622;-1,1274127960205078;-1,156099796295166;-1,1518272161483765;-1,239719271659851;-1,1272602081298828;-1,1503013372421265;-1,157473087310791;-1,242771029472351;-2,060959815979004;-2,116960287094116;-2,1419851779937744;-2,1270313262939453;-2,078049898147583;-2,1172657012939453;-2,1424429416656494;-2,1337454319000244
0,383;0,17929357709363103;-0,10299833957105875;0,7438773289322853;-0,8201723918318748;0,2250706311315298;0,43869693763554096;0,019073837029282004;0,04959187936037779;0,7286184001713991;-0,09536883444525301;0,1640345435589552;-0,19455247092992067;-0,2327000256627798;0,5378806032240391;0,7667658850550652;-0,560768973082304;-0,09536883444525301;-0,33188366796821356;12,203402817249298;-1,0795758105814457;-55,584800243377686;-18,07812750339508;-50,05340576171875;2,4147402495145798;-1,4483100175857544;-1,6425573825836182;-1,6727702617645264;-1,6688029766082764;-1,61020827293396;-1,6446937322616577;-1,6622415781021118;-1,6562905311584473;-0,08216983079910278;-0,13496604561805725;-0,02845807746052742;-0,0318150632083416;-0,026169223710894585;0,050125885754823685;0,10048066079616547;-0,030594339594244957;-0,21217669546604156;0,1261158138513565;-0,08674754202365875;-0,06218051537871361;-0,024185551330447197;-0,04081788659095764;-0,07530327141284943;-0,05912870913743973;-1,1290913820266724;-1,154573917388916;-1,1513694524765015;-1,2377355098724365;-1,1266498565673828;-1,1496909856796265;-1,157167911529541;-1,242618441581726;-2,057297706604004;-2,111467123031616;-2,1383230686187744;-2,1241321563720703;-2,077134370803833;-2,1177234649658203;-2,1433584690093994;-2,1342031955718994
0,384;0,26321818586438894;0,011444324627518654;0,7972839288413525;-0,9346149861812592;0,18692307639867067;0,4234379157423973;0,011444324627518654;-0,019073719158768654;0,7286184001713991;-0,14877539360895753;0,14114599907770753;-0,011444208212196827;-0,17929344903677702;0,553139578551054;0,8583200164139271;-0,6599526386708021;-0,05722127389162779;-0,24795904755592346;12,249179929494858;-1,0872052982449532;-55,69161772727966;-17,910276353359222;-50,17547607421875;2,529182843863964;-1,449988603591919;-1,6436254978179932;-1,6742961406707764;-1,6686503887176514;-1,611276388168335;-1,6453040838241577;-1,6628519296646118;-1,6576638221740723;-0,08354314416646957;-0,13832303881645203;-0,029221028089523315;-0,032425422221422195;-0,02830548584461212;0,05073624849319458;0,10276950895786285;-0,0316624715924263;-0,21141375601291656;0,1290150284767151;-0,08873121440410614;-0,0640115961432457;-0,026321813464164734;-0,04264896735548973;-0,07667658478021622;-0,061264973133802414;-1,1292439699172974;-1,155336856842041;-1,1519798040390015;-1,238498568534851;-1,1261920928955078;-1,1484702825546265;-1,155489444732666;-1,242160677909851;-2,058365821838379;-2,112382650375366;-2,1383230686187744;-2,1238269805908203;-2,076829195022583;-2,1172657012939453;-2,1430532932281494;-2,1345083713531494
0,385;0,28610669542104006;-0,041962251998484135;0,7972839288413525;-0,9803920984268188;0,4234379157423973;0,5607691593468189;-0,019073719158768654;-0,03433274105191231;0,47684451565146446;-0,17929344903677702;0,12588698882609606;-0,05722127389162779;-0,17929344903677702;0,6065461784601212;0,7667658850550652;-0,7209887728095055;-0,003814697265625;-0,29373608995229006;12,157626450061798;-1,2169068679213524;-55,83657622337341;-17,689019441604614;-50,48065781593323;2,5902189314365387;-1,451056718826294;-1,6451514959335327;-1,6750590801239014;-1,6700236797332764;-1,61142897605896;-1,6460670232772827;-1,6642252206802368;-1,6584267616271973;-0,08354314416646957;-0,13557641208171844;-0,029221028089523315;-0,03517204523086548;-0,024643320590257645;0,051804378628730774;0,10185396671295166;-0,02861066721379757;-0,20973525941371918;0,1284046620130539;-0,08720531314611435;-0,06187533587217331;-0,024032961577177048;-0,04142824560403824;-0,07606622576713562;-0,06080720201134682;-1,1316853761672974;-1,155794620513916;-1,152590274810791;-1,2375829219818115;-1,1255817413330078;-1,1483176946640015;-1,155947208404541;-1,241702914237976;-2,0522620677948;-2,105363607406616;-2,1325244903564453;-2,1189441680908203;-2,072098970413208;-2,113755941390991;-2,1403067111968994;-2,1320667266845703
0,386;0,2250706311315298;-0,1182573614642024;0,7667658850550652;-0,7743952795863152;0,3395132953301072;0,4615854471921921;0,14114599907770753;0,011444324627518654;0,8659495040774345;-0,14114589430391788;0,1640345435589552;-0,05722127389162779;-0,08010980673134327;0,5149920471012592;0,8735790848731995;-0,6446936167776585;0,08773943991400301;-0,28610662557184696;12,386510521173477;-1,361867506057024;-55,79842925071716;-17,536431550979614;-50,47302842140198;2,5902189314365387;-1,451056718826294;-1,6460670232772827;-1,676432490348816;-1,6703288555145264;-1,611886739730835;-1,6468299627304077;-1,6648355722427368;-1,6582741737365723;-0,08506904542446136;-0,13817045092582703;-0,03028916008770466;-0,03471427410840988;-0,02876325696706772;0,05088883638381958;0,10170137882232666;-0,030594339594244957;-0,21004043519496918;0,1276417225599289;-0,08918898552656174;-0,06019684299826622;-0,022659648209810257;-0,038681622594594955;-0,07347219437360764;-0,059433892369270325;-1,1312276124954224;-1,157015323638916;-1,152895450592041;-1,2380406856536865;-1,1266498565673828;-1,1487754583358765;-1,155642032623291;-1,241245150566101;-2,056534767150879;-2,109483480453491;-2,1338980197906494;-2,1174182891845703;-2,072556734085083;-2,113145589828491;-2,1393911838531494;-2,1305408477783203
0,387;0,1640345435589552;-0,18692297162488103;0,7743954192847013;-0,8888379670679569;0,23270014207810163;0,4234379157423973;0,04196237132418901;-0,11062785051763058;0,7743954192847013;-0,1182573614642024;0,2250706311315298;-0,14877539360895753;-0,29373608995229006;0,46921498142182827;0,8583200164139271;-0,6141755729913712;0,04959187936037779;-0,28610662557184696;12,325474619865417;-1,4991987496614456;-55,87472319602966;-17,345693707466125;-50,686657428741455;2,7656977996230125;-1,452582597732544;-1,6463721990585327;-1,677195429801941;-1,6724650859832764;-1,61173415184021;-1,6471351385116577;-1,6660562753677368;-1,6590371131896973;-0,08644235879182816;-0,13588158786296844;-0,031052110716700554;-0,03440909460186958;-0,026016633957624435;0,049820706248283386;0,10536354780197144;-0,031357292085886;-0,21187151968479156;0,1280994862318039;-0,08628977090120316;-0,060959793627262115;-0,022507058456540108;-0,03959716111421585;-0,07347219437360764;-0,05897612124681473;-1,1292439699172974;-1,157930850982666;-1,1521323919296265;-1,2378880977630615;-1,1274127960205078;-1,1498435735702515;-1,155489444732666;-1,242771029472351;-2,053635358810425;-2,106431722640991;-2,1313037872314453;-2,115739583969116;-2,070115089416504;-2,111924886703491;-2,1371023654937744;-2,1291675567626953
0,388;0,26321818586438894;-0,011444208212196827;0,8659495040774345;-0,9117265231907368;0,37003131583333015;0,44632647186517715;0,09536894503980875;-0,11062785051763058;0,7057297974824905;-0,16403442714363337;0,2250706311315298;-0,14114589430391788;-0,0877393176779151;0,43869693763554096;0,7057297974824905;-0,6294345948845148;-0,019073719158768654;-0,3471426898613572;12,417028099298477;-1,5373463742434978;-56,01205229759216;-17,185474932193756;-50,862133502960205;2,7275502681732178;-1,454566240310669;-1,6474403142929077;-1,678263545036316;-1,6739909648895264;-1,6138705015182495;-1,6474403142929077;-1,6662088632583618;-1,6602579355239868;-0,08415350317955017;-0,13878080248832703;-0,031509879976511;-0,0319676510989666;-0,025864042341709137;0,05073624849319458;0,10383763909339905;-0,03013657033443451;-0,2082093507051468;0,1270313560962677;-0,08751048892736435;-0,062333106994628906;-0,02388036996126175;-0,03990234434604645;-0,07438772916793823;-0,05973907187581062;-1,1298543214797974;-1,158541202545166;-1,153810977935791;-1,238498568534851;-1,1274127960205078;-1,1503013372421265;-1,157473087310791;-1,243839144706726;-2,0528724193573;-2,105363607406616;-2,1300830841064453;-2,114518880844116;-2,068589210510254;-2,109941244125366;-2,1358816623687744;-2,1282520294189453
0,389;0,21744112018495798;-0,03433274105191231;0,7667658850550652;-0,8506904356181622;0,37003131583333015;0,4997330252081156;0,07248041220009327;0,003814813680946827;0,8735790848731995;-0,2021819818764925;0,0801099231466651;-0,17929344903677702;-0,17929344903677702;0,4997330252081156;0,9193561039865017;-0,6370640825480223;0,057221390306949615;-0,2327000256627798;12,447547167539597;-1,7814908176660538;-56,12649917602539;-16,92606955766678;-50,877392292022705;2,826733887195587;-1,455329179763794;-1,6478980779647827;-1,679789423942566;-1,6750590801239014;-1,6140230894088745;-1,6489661931991577;-1,6671243906021118;-1,6611734628677368;-0,08735790103673935;-0,13756008446216583;-0,028000306338071823;-0,0319676510989666;-0,027695126831531525;0,05073624849319458;0,10246433317661285;-0,028152896091341972;-0,21019302308559418;0,1267261803150177;-0,08934157341718674;-0,06141756474971771;-0,023270009085536003;-0,03974975273013115;-0,07347219437360764;-0,06019684299826622;-1,1287860870361328;-1,158236026763916;-1,153048038482666;-1,239261507987976;-1,1275653839111328;-1,1498435735702515;-1,157778263092041;-1,243228793144226;-2,054703712463379;-2,107805013656616;-2,1325244903564453;-2,115586996078491;-2,069809913635254;-2,110246419906616;-2,1361868381500244;-2,1277942657470703
0,39;0,23270014207810163;-0,12588687241077423;0,9193561039865017;-1,0490577667951584;0,17166405450552702;0,40817889384925365;0,057221390306949615;-0,09536883444525301;0,7057297974824905;-0,13351638335734606;0,11825747787952423;-0,1182573614642024;-0,10299833957105875;0,4997330252081156;0,7362478412687778;-0,6599526386708021;0,034332857467234135;-0,39291977882385254;12,478065490722656;-1,7204547300934792;-56,38589859008789;-16,85740500688553;-51,09102129936218;2,841992862522602;-1,454566240310669;-1,6501868963241577;-1,679942011833191;-1,676432490348816;-1,6155489683151245;-1,6504920721054077;-1,6683452129364014;-1,6625467538833618;-0,08323796838521957;-0,13679713010787964;-0,029526207596063614;-0,03517204523086548;-0,024795912206172943;0,050125885754823685;0,10170137882232666;-0,0318150632083416;-0,21126115322113037;0,1285572648048401;-0,08644235879182816;-0,0626382827758789;-0,0237277802079916;-0,04066529497504234;-0,07515068352222443;-0,06050202250480652;-1,1278705596923828;-1,157015323638916;-1,152590274810791;-1,239871859550476;-1,1274127960205078;-1,1512168645858765;-1,157930850982666;-1,244449496269226;-2,053940534591675;-2,108262777328491;-2,1335928440093994;-2,1192493438720703;-2,070878267288208;-2,111314535140991;-2,1364920139312744;-2,1277942657470703
0,391;0,26321818586438894;-0,1182573614642024;0,7820249535143375;-0,8583199232816696;0,27847723104059696;0,34714280627667904;-0,07248029578477144;-0,0877393176779151;0,553139578551054;-0,03433274105191231;0,11825747787952423;-0,04959176294505596;-0,11062785051763058;0,4539559595286846;0,7667658850550652;-0,6752116605639458;0,07248041220009327;-0,2327000256627798;12,584878504276276;-1,903562992811203;-56,39352798461914;-16,63614809513092;-51,20546221733093;3,0785076320171356;-1,456702470779419;-1,6501868963241577;-1,681010127067566;-1,676585078239441;-1,6163119077682495;-1,6515601873397827;-1,6691081523895264;-1,6626993417739868;-0,08476386964321136;-0,13618677854537964;-0,027542535215616226;-0,03440909460186958;-0,025711452588438988;0,05271992087364197;0,10215914994478226;-0,0321202427148819;-0,20988784730434418;0,12474250048398972;-0,08827344328165054;-0,06141756474971771;-0,023117419332265854;-0,03929198160767555;-0,07423514127731323;-0,05912870913743973;-1,1315327882766724;-1,158083438873291;-1,153505802154541;-1,238956332206726;-1,1277179718017578;-1,1499961614608765;-1,157015323638916;-1,244449496269226;-2,0528724193573;-2,106126546859741;-2,1300830841064453;-2,114518880844116;-2,069657325744629;-2,110856771469116;-2,1357290744781494;-2,1287097930908203
0,392;0,2479591639712453;-0,0877393176779151;0,8659495040774345;-0,8812084794044495;0,2555886749178171;0,39291987195611;0,0801099231466651;0,034332857467234135;0,7515069097280502;-0,28610662557184696;0,07248041220009327;-0,07248029578477144;-0,09536883444525301;0,5378806032240391;0,7667658850550652;-0,6752116605639458;-0,011444208212196827;-0,27847709134221077;12,561990320682526;-2,063782699406147;-56,49271607398987;-16,45303964614868;-51,44197940826416;2,9869534075260162;-1,4582284688949585;-1,6509498357772827;-1,681773066520691;-1,677805781364441;-1,6175326108932495;-1,6526284217834473;-1,6697185039520264;-1,6639200448989868;-0,08705271780490875;-0,13481345772743225;-0,028915848582983017;-0,031509879976511;-0,026169223710894585;0,04921034350991249;0,10139620304107666;-0,030899520963430405;-0,21034561097621918;0,1284046620130539;-0,08690012991428375;-0,0630960538983345;-0,0237277802079916;-0,04097047448158264;-0,07469291239976883;-0,06050202250480652;-1,1303120851516724;-1,158693790435791;-1,153963565826416;-1,239566683769226;-1,1284809112548828;-1,1512168645858765;-1,157473087310791;-1,243991732597351;-2,053025007247925;-2,105363607406616;-2,1299304962158203;-2,114061117172241;-2,068741798400879;-2,109178304672241;-2,1354238986968994;-2,1287097930908203
0,393;0,21744112018495798;-0,05722127389162779;0,8354315534234047;-0,7591363042593002;0,27084769681096077;0,4539559595286846;0,08773943991400301;-0,10299833957105875;0,4844740033149719;-0,15640491619706154;0,0801099231466651;-0,19455247092992067;-0,16403442714363337;0,46921498142182827;0,789654441177845;-0,5683985538780689;0,026703346520662308;-0,35477220080792904;12,554360926151276;-2,056153118610382;-56,57663941383362;-16,292819380760193;-51,38094425201416;3,2082095742225647;-1,4606698751449585;-1,6532387733459473;-1,682688593864441;-1,678721308708191;-1,6186007261276245;-1,6527810096740723;-1,6712443828582764;-1,6671243906021118;-0,0792706161737442;-0,13481345772743225;-0,0316624715924263;-0,0319676510989666;-0,026321813464164734;0,051499199122190475;0,10429541021585464;-0,029526207596063614;-0,21095597743988037;0,1277943104505539;-0,08674754202365875;-0,0630960538983345;-0,02510109171271324;-0,042038604617118835;-0,07560845464468002;-0,06172274425625801;-1,1287860870361328;-1,157473087310791;-1,153963565826416;-1,240482211112976;-1,1281757354736328;-1,1518272161483765;-1,158236026763916;-1,244144320487976;-2,055619239807129;-2,110246419906616;-2,1346609592437744;-2,1186389923095703;-2,071030855178833;-2,111467123031616;-2,1366446018218994;-2,1273365020751953
0,394;0,2479591639712453;-0,06485078483819962;0,8354315534234047;-0,7820248603820801;0,17166405450552702;0,4615854471921921;-0,02670323010534048;-0,14114589430391788;0,7438773289322853;-0,22507051471620798;0,28610669542104006;-0,011444208212196827;-0,29373608995229006;0,4921034909784794;0,7743954192847013;-0,6141755729913712;-0,10299833957105875;-0,35477220080792904;12,714579701423645;-2,254520356655121;-56,56138062477112;-15,995270013809204;-51,71663761138916;3,3531703054904938;-1,4611276388168335;-1,6541543006896973;-1,6836042404174805;-1,679789423942566;-1,6204317808151245;-1,6552224159240723;-1,6724650859832764;-1,6672769784927368;-0,08262760192155838;-0,13527123630046844;-0,027389945462346077;-0,03334096446633339;-0,02555886283516884;0,05058365687727928;0,10414282232522964;-0,031204700469970703;-0,21110856533050537;0,1290150284767151;-0,08720531314611435;-0,061112385243177414;-0,022964829578995705;-0,04066529497504234;-0,07515068352222443;-0,06004425138235092;-1,1286334991455078;-1,155794620513916;-1,153048038482666;-1,239719271659851;-1,1271076202392578;-1,1501487493515015;-1,157625675201416;-1,243686556816101;-2,056839942932129;-2,111161947250366;-2,1363394260406494;-2,1216907501220703;-2,073319673538208;-2,113450765609741;-2,1381704807281494;-2,1294727325439453
0,395;0,14877552166581154;-0,0877393176779151;0,9880216792225838;-0,7133591920137405;0,14114599907770753;0,37003131583333015;0,026703346520662308;-0,03433274105191231;0,6904708221554756;0,04196237132418901;0,019073837029282004;0,019073837029282004;-0,24795904755592346;0,6523232441395521;0,7515069097280502;-0,5683985538780689;-0,011444208212196827;-0,3089951351284981;12,623025476932526;-2,231631800532341;-56,82078003883362;-15,995270013809204;-51,78530812263489;3,3913176506757736;-1,4618905782699585;-1,6558327674865723;-1,6854352951049805;-1,680094599723816;-1,621652603149414;-1,6559853553771973;-1,6733806133270264;-1,6681926250457764;-0,08613718301057816;-0,13801784813404083;-0,0322728306055069;-0,03654535859823227;-0,025711452588438988;0,0476844422519207;0,10261692106723785;-0,0318150632083416;-0,21034561097621918;0,1280994862318039;-0,08720531314611435;-0,0637064203619957;-0,02555886283516884;-0,042038604617118835;-0,07637140899896622;-0,06080720201134682;-1,1303120851516724;-1,155947208404541;-1,152742862701416;-1,238956332206726;-1,1275653839111328;-1,1503013372421265;-1,157167911529541;-1,243533968925476;-2,055466651916504;-2,110093832015991;-2,1357290744781494;-2,1216907501220703;-2,074387788772583;-2,115129232406616;-2,1395437717437744;-2,1302356719970703
0,396;0,1640345435589552;-0,09536883444525301;0,8659495040774345;-0,8354313671588898;0,2250706311315298;0,40817889384925365;0,1106279669329524;-0,019073719158768654;0,6675822660326958;-0,18692297162488103;0,2250706311315298;-0,14114589430391788;-0,2021819818764925;0,4615854471921921;0,8278019726276398;-0,5302509292960167;0,003814813680946827;-0,3395131789147854;12,691691517829895;-2,3537039756774902;-56,851303577423096;-15,774013102054596;-52,04470753669739;3,4370947629213333;-1,4631112813949585;-1,6572060585021973;-1,6863508224487305;-1,680857539176941;-1,622262954711914;-1,6581215858459473;-1,6749064922332764;-1,6688029766082764;-0,08308537304401398;-0,13801784813404083;-0,027542535215616226;-0,034103915095329285;-0,028000306338071823;0,051499199122190475;0,09941252321004868;-0,029221028089523315;-0,21065080165863037;0,1261158138513565;-0,08842603117227554;-0,0635538250207901;-0,024948501959443092;-0,04249637573957443;-0,07698176801204681;-0,06141756474971771;-1,1319905519485474;-1,156252384185791;-1,153200626373291;-1,238956332206726;-1,1274127960205078;-1,1493858098983765;-1,157167911529541;-1,243381381034851;-2,0540931224823;-2,107499837875366;-2,1334402561187744;-2,1192493438720703;-2,072556734085083;-2,112535238265991;-2,1392385959625244;-2,1302356719970703
0,397;0,37003131583333015;-0,02670323010534048;0,8812085725367069;-0,8964674547314644;0,41580842807888985;0,4539559595286846;0,003814813680946827;-0,08010980673134327;0,7972839288413525;-0,22507051471620798;0,0801099231466651;-0,2021819818764925;-0,2327000256627798;0,4921034909784794;0,8278019726276398;-0,7362477947026491;-0,019073719158768654;-0,30136562418192625;12,844282388687134;-2,567330375313759;-57,026779651641846;-15,712977945804596;-52,05233693122864;3,635462000966072;-1,465247631072998;-1,6581215858459473;-1,6886396408081055;-1,681315302848816;-1,622262954711914;-1,6579689979553223;-1,6752116680145264;-1,6694133281707764;-0,08659495413303375;-0,13817045092582703;-0,029678799211978912;-0,031204700469970703;-0,026321813464164734;0,049820706248283386;0,10261692106723785;-0,02983138896524906;-0,20927748084068298;0,1271839439868927;-0,09040970355272293;-0,061264973133802414;-0,022964829578995705;-0,03929198160767555;-0,07454032450914383;-0,05989166349172592;-1,1304646730422974;-1,157320499420166;-1,152590274810791;-1,238651156425476;-1,1269550323486328;-1,1496909856796265;-1,155947208404541;-1,242465853691101;-2,055619239807129;-2,108567953109741;-2,1340506076812744;-2,1177234649658203;-2,072709321975708;-2,113298177719116;-2,1389334201812744;-2,1299304962158203
0,398;0,3089952515438199;-0,13351638335734606;0,7820249535143375;-0,9651331230998039;0,17166405450552702;0,34714280627667904;-0,011444208212196827;0,011444324627518654;0,6752117071300745;-0,03433274105191231;0,20218209829181433;-0,12588687241077423;-0,1716639380902052;0,46921498142182827;0,9193561039865017;-0,6294345948845148;0,034332857467234135;-0,2555885585024953;12,829022109508514;-2,6131074875593185;-57,042038440704346;-15,476462244987488;-52,235448360443115;3,6736097186803818;-1,466163158416748;-1,6601052284240723;-1,6897077560424805;-1,683146357536316;-1,624094009399414;-1,6581215858459473;-1,676279902458191;-1,6703288555145264;-0,08628977090120316;-0,13527123630046844;-0,0316624715924263;-0,0318150632083416;-0,028915848582983017;0,05104142799973488;0,09971770644187927;-0,02861066721379757;-0,21019302308559418;0,1280994862318039;-0,08964675664901733;-0,06172274425625801;-0,023270009085536003;-0,03944457322359085;-0,07438772916793823;-0,059281300753355026;-1,1284809112548828;-1,157015323638916;-1,152590274810791;-1,2377355098724365;-1,1274127960205078;-1,1495383977890015;-1,157015323638916;-1,242313265800476;-2,055771827697754;-2,109330892562866;-2,1342031955718994;-2,1181812286376953;-2,072556734085083;-2,112993001937866;-2,1392385959625244;-2,1308460235595703
0,399;0,1640345435589552;0,04196237132418901;0,9193561039865017;-0,9117265231907368;0,35477234050631523;0,5378806032240391;0,23270014207810163;-0,05722127389162779;0,553139578551054;-0,17929344903677702;0,14877552166581154;-0,03433274105191231;-0,20981149282306433;0,46921498142182827;0,8735790848731995;-0,560768973082304;0,011444324627518654;-0,30136562418192625;12,874799966812134;-2,7885861694812775;-57,225143909454346;-15,224689245223999;-52,380406856536865;3,6964982748031616;-1,467536449432373;-1,6605631113052368;-1,6903181076049805;-1,6857404708862305;-1,624856948852539;-1,6599526405334473;-1,677653193473816;-1,6724650859832764;-0,08293278515338898;-0,13923858106136322;-0,03028916008770466;-0,033798735588788986;-0,02693217433989048;0,05043106526136398;0,10322728008031845;-0,03440909460186958;-0,21110856533050537;0,1276417225599289;-0,08888380229473114;-0,060959793627262115;-0,023270009085536003;-0,04005493223667145;-0,07515068352222443;-0,06019684299826622;-1,1274127960205078;-1,155947208404541;-1,1516746282577515;-1,238498568534851;-1,1266498565673828;-1,1503013372421265;-1,156557559967041;-1,242923617362976;-2,058060646057129;-2,112535238265991;-2,1375601291656494;-2,1226062774658203;-2,074540376663208;-2,114213705062866;-2,1400015354156494;-2,1305408477783203
